,510020.SH,510150.SH,510190.SH,510130.SH,510050.SH,510060.SH,510110.SH,510170.SH,510180.SH,510880.SH,510010.SH,510090.SH,510030.SH,510070.SH,510160.SH
2015-01-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-01-06,0.992004504505,1.01838831801,1.00741239892,0.998273561956,0.991569876358,0.993010484274,0.985675675676,0.997561372135,0.994791206851,1.00366736049,0.993618587908,0.989194798852,0.989000785658,1.00528894765,0.9912667015
2015-01-07,0.991103603604,1.00793221561,1.0070754717,1.00156948913,0.99194454852,0.997586952904,0.98972972973,1.01463176719,0.997704599629,0.999653087521,0.998200114538,0.985043648129,0.986786658096,1.00466671852,0.994476375308
2015-01-08,0.965653153153,1.00054083288,0.992840296496,0.978262575532,0.96247925922,0.964386753204,0.955540540541,0.993984717932,0.970983785056,0.972990385568,0.968992882271,0.955069898053,0.954288979359,0.997977755308,0.960140329925
2015-01-09,0.959797297297,0.990715702181,0.988628706199,0.970179706506,0.965904833271,0.96530204693,0.958513513514,0.972849943099,0.971395779995,0.96783625731,0.971774523439,0.959221048776,0.960431397757,0.991988799876,0.953571695156
2015-01-12,0.949211711712,0.994862087615,0.981553234501,0.957074472259,0.957876144088,0.943085371942,0.947162162162,0.951552593074,0.960389629499,0.945931212211,0.959911641986,0.954276295708,0.950360688522,0.995333281481,0.935582593118
2015-01-13,0.948198198198,1.00712096629,0.991576819407,0.959899552696,0.952122250174,0.938176069229,0.937094594595,0.951552593074,0.957476236721,0.950688869065,0.955330115356,0.953360600696,0.947718020141,1.00731119235,0.935955811002
2015-01-14,0.940427927928,0.995493059311,0.98509097035,0.954406340736,0.95442380774,0.942918954901,0.943378378378,0.932368720533,0.957064241782,0.948111804936,0.956311871063,0.952017581344,0.949646453825,1.00396671074,0.928342166157
2015-01-15,0.965878378378,1.00288444204,1.00741239892,0.977242407596,0.990419097575,0.981694125478,0.982364864865,0.957080149569,0.989258703393,0.977004658539,0.991818702446,0.988095964837,0.989500749946,1.01734463716,0.958050309771
2015-01-16,0.973423423423,1.01270957274,1.02291105121,0.988856627168,0.997323770272,0.995007488767,0.986486486486,0.971224191188,0.998293163827,0.983546436713,0.999100057269,0.995543617606,0.996857367331,1.02862254025,0.96775397477
2015-01-19,0.890427927928,0.964034613304,0.957715633423,0.923958251589,0.907696836696,0.906723248461,0.893175675676,0.905218663632,0.915747035108,0.899197145406,0.911641986419,0.910139796105,0.902721234198,0.970677451972,0.88728819885
2015-01-20,0.898310810811,0.992788894898,0.988039083558,0.947108216276,0.905769951293,0.908553835913,0.884256756757,0.925865712892,0.922544951591,0.917335712162,0.913441871881,0.924363591966,0.912720519963,1.00202224469,0.90572516235
2015-01-21,0.936261261261,1.01685595818,1.02257412399,0.980773758142,0.957474709629,0.956481943751,0.938175675676,0.961632254918,0.968364674377,0.954703142036,0.961711527448,0.969415786582,0.961359902864,1.03196702186,0.941180861387
2015-01-22,0.940990990991,1.0255092843,1.02998652291,0.989327473907,0.959026922871,0.96089199534,0.937364864865,0.980816127459,0.971866631353,0.955842997324,0.963593225886,0.967950674562,0.957431612028,1.04200046667,0.94595805031
2015-01-23,0.943693693694,1.01838831801,1.02543800539,0.986110021188,0.96630626773,0.964636378765,0.947432432432,0.975288570964,0.975574585798,0.954306670631,0.968992882271,0.972651242293,0.963788300836,1.03935599284,0.944838396656
2015-01-26,0.959234234234,1.03587524788,1.03866239892,1.00211881033,0.965530161109,0.964969212847,0.944459459459,0.993496992359,0.980724522527,0.963722866488,0.970874580709,0.975276234662,0.961859867152,1.05934510383,0.954691348809
2015-01-27,0.950900900901,1.03830899585,1.03285040431,1.00062779565,0.950971471391,0.954068896655,0.925472972973,0.985368232808,0.970395220859,0.959213004262,0.959911641986,0.964471033514,0.946718091565,1.05732285914,0.951556318579
2015-01-28,0.939752252252,1.02902469803,1.02029986523,0.986737816841,0.936814216132,0.939507405558,0.914324324324,0.969761014469,0.956681675054,0.950540192289,0.946248875072,0.948476893963,0.930362116992,1.03935599284,0.935582593118
2015-01-29,0.922522522523,1.01216873986,1.01027628032,0.977556305423,0.919953968849,0.929855217174,0.898310810811,0.958705901479,0.94264441894,0.943750619487,0.931686165426,0.935046700446,0.916863081208,1.02597806642,0.926849294618
2015-01-30,0.9125,1.00621957815,0.998989218329,0.964529545633,0.906546057914,0.911050091529,0.8875,0.947488213299,0.929019157765,0.931658241649,0.916223513049,0.920578719248,0.904435397472,1.01532239247,0.91274165858
