,000032.SH,000033.SH,000034.SH,000035.SH,000036.SH,000037.SH,000038.SH,000039.SH,000040.SH,000041.SH,H00032.SH,H00033.SH,H00034.SH,H00035.SH,H00036.SH,H00037.SH,H00038.SH,H00039.SH,H00040.SH,H00041.SH
2009/9/21,3176.497,2464.746,2271.822,2089.397,3735.153,2684.47,3644.387,2089.78,2206.001,2054.913,0,0,0,0,0,0,0,0,0,0
2009/9/22,3179.861,2450.545,2297.218,2142.102,3780.732,2788.371,3618.274,2121.266,2220.404,2079.874,0,0,0,0,0,0,0,0,0,0
2009/9/23,3058.534,2389.987,2247.674,2104.777,3737.163,2746.315,3519.793,2031.463,2216.453,2021.525,0,0,0,0,0,0,0,0,0,0
2009/9/24,2959.844,2326.308,2204.196,2047.994,3637.466,2639.985,3473.914,1974.704,2248.107,1954.568,0,0,0,0,0,0,0,0,0,0
2009/9/25,2975.389,2323.388,2180.769,2019.391,3570.833,2585.875,3581.512,1934.536,2234.613,1932.12,0,0,0,0,0,0,0,0,0,0
2009/9/28,2959.908,2274.11,2163.148,2010.23,3573.91,2567.703,3563.424,1901.207,2239.19,1909.16,0,0,0,0,0,0,0,0,0,0
2009/9/29,2861.123,2187.537,2114.444,1957.572,3491.548,2559.343,3451.071,1829.124,2188.602,1872.172,0,0,0,0,0,0,0,0,0,0
2009/9/30,2853.436,2171.344,2098.784,1930.822,3426.77,2500.272,3505.195,1799.962,2099.399,1840.79,0,0,0,0,0,0,0,0,0,0
2009/10/9,2888.724,2211.685,2110.421,1947.642,3468.833,2548.494,3539.336,1808.171,2078.358,1855.539,0,0,0,0,0,0,0,0,0,0
2009/10/12,3101.684,2373.702,2213.5,2046.678,3599.27,2647.296,3710.944,1899.694,2154.598,1938.07,0,0,0,0,0,0,0,0,0,0
2009/10/13,3047.203,2357.279,2198.77,2069.358,3635.404,2645.654,3703.068,1922.028,2146.284,1935.28,0,0,0,0,0,0,0,0,0,0
2009/10/14,3118.517,2394.529,2225.64,2098.008,3673.18,2670.973,3768.011,1944.065,2167.562,1982.535,0,0,0,0,0,0,0,0,0,0
2009/10/15,3183.672,2420.811,2246.667,2100.957,3679.501,2673.781,3802.704,1952.499,2182.525,1994.034,0,0,0,0,0,0,0,0,0,0
2009/10/16,3216.249,2425.599,2241.269,2120.488,3655.982,2658.71,3830.322,1953.266,2164.506,1997.768,0,0,0,0,0,0,0,0,0,0
2009/10/19,3252.594,2420.215,2244.67,2113.749,3658.71,2680.661,3823.141,1949.569,2147.302,2006.131,0,0,0,0,0,0,0,0,0,0
2009/10/20,3329.413,2503.497,2289.918,2154.561,3743.897,2724.776,3916.091,1987.316,2177.304,2054.791,0,0,0,0,0,0,0,0,0,0
2009/10/21,3360.262,2527.345,2318.888,2187.424,3834.453,2729.123,3993.633,2017.901,2210.104,2067.112,0,0,0,0,0,0,0,0,0,0
2009/10/22,3334.471,2517.945,2305.295,2161.476,3786.686,2711.701,4001.319,1984.592,2184.227,2063.292,0,0,0,0,0,0,0,0,0,0
2009/10/23,3309.172,2496.749,2295.344,2171.609,3820.381,2705.485,3966.808,2002.889,2167.0,2042.937,0,0,0,0,0,0,0,0,0,0
2009/10/26,3423.957,2543.115,2324.319,2203.059,3863.617,2741.084,4060.711,2031.773,2192.329,2069.631,0,0,0,0,0,0,0,0,0,0
2009/10/27,3407.137,2554.238,2314.624,2209.403,3861.061,2812.29,4072.009,2026.869,2187.771,2068.34,0,0,0,0,0,0,0,0,0,0
2009/10/28,3255.631,2453.39,2253.088,2176.354,3751.493,2760.898,3967.823,1967.275,2129.502,2021.092,0,0,0,0,0,0,0,0,0,0
2009/10/29,3301.633,2459.457,2265.539,2210.549,3812.293,2770.622,3947.195,2000.491,2146.446,2054.897,0,0,0,0,0,0,0,0,0,0
2009/10/30,3210.338,2371.026,2217.836,2183.428,3773.264,2773.691,3839.776,1947.325,2108.451,2021.402,0,0,0,0,0,0,0,0,0,0
2009/11/2,3237.782,2396.699,2237.514,2222.412,3832.715,2854.178,3884.626,1953.507,2125.987,2020.54,0,0,0,0,0,0,0,0,0,0
2009/11/3,3325.716,2452.995,2292.185,2315.328,3935.112,3017.961,4058.977,1993.03,2181.421,2048.799,0,0,0,0,0,0,0,0,0,0
2009/11/4,3364.753,2501.114,2326.273,2348.647,3996.915,3010.939,4100.671,2043.455,2186.978,2101.987,0,0,0,0,0,0,0,0,0,0
2009/11/5,3378.793,2536.393,2342.132,2348.024,4032.669,3041.179,4117.811,2087.093,2196.716,2097.626,0,0,0,0,0,0,0,0,0,0
2009/11/6,3407.799,2539.426,2374.822,2387.608,4068.032,3080.668,4109.643,2113.392,2202.079,2116.222,0,0,0,0,0,0,0,0,0,0
2009/11/9,3413.359,2580.977,2398.132,2401.38,4051.982,3048.438,4112.864,2104.104,2216.899,2126.753,0,0,0,0,0,0,0,0,0,0
2009/11/10,3394.835,2626.54,2405.608,2411.8,4088.509,3041.279,4116.27,2142.432,2208.136,2160.706,0,0,0,0,0,0,0,0,0,0
2009/11/11,3392.071,2599.922,2417.205,2417.696,4124.614,3090.092,4126.8,2128.416,2198.969,2144.172,0,0,0,0,0,0,0,0,0,0
2009/11/12,3358.519,2592.498,2426.756,2427.916,4139.015,3106.79,4107.262,2149.723,2186.661,2132.298,0,0,0,0,0,0,0,0,0,0
2009/11/13,3359.476,2607.822,2430.766,2449.537,4173.485,3128.78,4090.437,2143.691,2198.68,2133.01,0,0,0,0,0,0,0,0,0,0
2009/11/16,3349.29,2607.351,2455.613,2488.561,4231.811,3153.113,4113.542,2164.503,2205.018,2157.92,0,0,0,0,0,0,0,0,0,0
2009/11/17,3537.377,2694.217,2519.877,2544.56,4307.366,3208.284,4231.993,2209.376,2259.183,2208.222,0,0,0,0,0,0,0,0,0,0
2009/11/18,3533.488,2692.296,2517.901,2537.918,4302.184,3238.593,4248.388,2234.114,2253.147,2212.326,0,0,0,0,0,0,0,0,0,0
2009/11/19,3605.057,2695.664,2508.691,2531.866,4333.585,3287.198,4233.759,2220.23,2299.0,2239.665,0,0,0,0,0,0,0,0,0,0
2009/11/20,3622.657,2724.888,2534.23,2551.727,4381.954,3308.852,4214.891,2299.944,2316.52,2271.31,0,0,0,0,0,0,0,0,0,0
2009/11/23,3579.643,2712.45,2528.81,2558.971,4384.615,3284.228,4194.295,2314.909,2300.813,2265.096,0,0,0,0,0,0,0,0,0,0
2009/11/24,3617.541,2767.047,2554.223,2623.356,4517.191,3340.779,4199.406,2352.808,2320.65,2270.133,0,0,0,0,0,0,0,0,0,0
2009/11/25,3499.356,2692.638,2452.353,2495.546,4318.005,3139.3,4092.946,2201.819,2235.622,2149.811,0,0,0,0,0,0,0,0,0,0
2009/11/26,3586.269,2810.51,2507.633,2583.778,4474.822,3199.61,4145.452,2272.805,2280.064,2194.912,0,0,0,0,0,0,0,0,0,0
2009/11/27,3462.679,2717.701,2410.13,2469.848,4263.861,3065.799,3961.581,2163.539,2186.187,2105.136,0,0,0,0,0,0,0,0,0,0
2009/11/30,3368.756,2586.312,2359.297,2422.376,4177.643,3060.151,3836.208,2118.657,2162.631,2073.202,0,0,0,0,0,0,0,0,0,0
2009/12/1,3498.809,2678.984,2456.584,2541.793,4412.701,3177.093,3952.611,2202.462,2227.949,2143.605,0,0,0,0,0,0,0,0,0,0
2009/12/2,3519.413,2761.54,2493.685,2595.504,4523.985,3252.56,3979.872,2274.265,2244.786,2186.637,0,0,0,0,0,0,0,0,0,0
2009/12/3,3554.53,2833.966,2512.498,2622.456,4521.293,3262.455,4011.762,2305.028,2275.196,2198.716,0,0,0,0,0,0,0,0,0,0
2009/12/4,3582.128,2838.557,2520.807,2629.276,4546.259,3267.644,3978.184,2312.956,2270.931,2207.358,0,0,0,0,0,0,0,0,0,0
2009/12/7,3645.125,2812.288,2528.42,2580.647,4433.083,3182.032,4169.67,2232.732,2296.097,2185.959,0,0,0,0,0,0,0,0,0,0
2009/12/8,3642.965,2821.757,2555.261,2603.346,4530.847,3207.386,4182.091,2305.263,2301.942,2207.457,0,0,0,0,0,0,0,0,0,0
2009/12/9,3583.62,2805.045,2516.249,2598.045,4494.155,3178.314,4110.437,2294.229,2273.473,2181.203,0,0,0,0,0,0,0,0,0,0
2009/12/10,3536.624,2747.712,2451.774,2572.603,4417.587,3145.625,4007.575,2285.612,2243.866,2131.111,0,0,0,0,0,0,0,0,0,0
2009/12/11,3536.747,2771.414,2469.327,2589.826,4486.876,3163.769,4033.545,2298.172,2245.597,2141.667,0,0,0,0,0,0,0,0,0,0
2009/12/14,3528.368,2778.702,2463.679,2583.375,4494.531,3159.119,4030.29,2295.016,2233.197,2135.374,0,0,0,0,0,0,0,0,0,0
2009/12/15,3594.177,2803.03,2490.185,2582.165,4449.271,3130.909,4105.707,2276.597,2274.09,2138.811,0,0,0,0,0,0,0,0,0,0
2009/12/16,3597.631,2790.717,2474.125,2590.26,4473.829,3165.929,4045.091,2297.777,2279.303,2135.244,0,0,0,0,0,0,0,0,0,0
2009/12/17,3575.39,2754.253,2459.201,2584.095,4445.877,3197.304,4032.867,2300.991,2302.641,2124.311,0,0,0,0,0,0,0,0,0,0
2009/12/18,3475.355,2664.216,2394.458,2502.496,4314.0,3089.649,3963.013,2244.552,2301.72,2092.762,0,0,0,0,0,0,0,0,0,0
2009/12/21,3406.269,2569.213,2346.701,2434.284,4171.083,3020.955,3891.184,2167.075,2297.617,2035.694,0,0,0,0,0,0,0,0,0,0
2009/12/22,3389.583,2578.86,2362.837,2467.413,4241.004,3042.398,3861.656,2201.218,2283.734,2054.553,0,0,0,0,0,0,0,0,0,0
2009/12/23,3262.295,2488.014,2291.713,2411.264,4147.999,3010.302,3764.482,2185.577,2309.848,1995.631,0,0,0,0,0,0,0,0,0,0
2009/12/24,3287.145,2517.437,2320.368,2458.998,4214.837,3059.268,3775.184,2263.399,2365.316,2005.583,0,0,0,0,0,0,0,0,0,0
2009/12/25,3436.416,2624.756,2381.39,2534.972,4333.738,3144.437,3861.605,2331.156,2394.214,2050.309,0,0,0,0,0,0,0,0,0,0
2009/12/28,3414.364,2612.754,2380.369,2544.997,4336.468,3193.643,3821.056,2376.571,2382.857,2042.324,0,0,0,0,0,0,0,0,0,0
2009/12/29,3471.941,2661.179,2408.98,2582.334,4381.236,3215.162,3892.838,2410.837,2397.274,2066.797,0,0,0,0,0,0,0,0,0,0
2009/12/30,3490.916,2670.905,2413.566,2595.609,4405.303,3215.812,3944.686,2402.57,2414.67,2067.853,0,0,0,0,0,0,0,0,0,0
2009/12/31,3541.836,2687.79,2430.027,2582.539,4377.193,3216.437,4085.354,2378.297,2450.227,2080.738,0,0,0,0,0,0,0,0,0,0
2010/1/4,3534.203,2701.504,2441.034,2606.712,4432.567,3217.31,4107.457,2406.345,2458.638,2091.305,0,0,0,0,0,0,0,0,0,0
2010/1/5,3494.209,2682.361,2426.07,2616.982,4460.239,3212.151,4027.529,2476.202,2449.466,2079.198,0,0,0,0,0,0,0,0,0,0
2010/1/6,3590.546,2717.703,2443.498,2606.951,4493.577,3227.363,4074.824,2540.357,2519.827,2088.193,0,0,0,0,0,0,0,0,0,0
2010/1/7,3582.617,2726.328,2441.108,2579.54,4449.465,3230.966,4011.719,2543.739,2486.248,2086.61,0,0,0,0,0,0,0,0,0,0
2010/1/8,3518.034,2669.174,2407.755,2509.764,4334.314,3160.697,3930.253,2482.021,2418.76,2044.629,0,0,0,0,0,0,0,0,0,0
2010/1/11,3485.801,2650.29,2419.262,2524.194,4370.726,3174.652,3952.34,2560.265,2458.201,2059.488,0,0,0,0,0,0,0,0,0,0
2010/1/12,3482.477,2662.427,2440.857,2529.747,4374.171,3155.543,3959.662,2638.24,2494.197,2063.448,0,0,0,0,0,0,0,0,0,0
2010/1/13,3541.753,2696.089,2496.178,2591.671,4467.776,3248.926,3983.866,2668.569,2612.378,2098.621,0,0,0,0,0,0,0,0,0,0
2010/1/14,3372.556,2610.793,2453.958,2577.153,4444.223,3261.366,3776.382,2684.238,2640.46,2068.918,0,0,0,0,0,0,0,0,0,0
2010/1/15,3411.639,2647.404,2498.126,2647.843,4570.437,3361.342,3807.416,2752.13,2693.953,2097.098,0,0,0,0,0,0,0,0,0,0
2010/1/18,3400.009,2654.593,2512.508,2662.443,4579.692,3382.245,3822.178,2744.198,2685.7,2101.759,0,0,0,0,0,0,0,0,0,0
2010/1/19,3397.582,2673.146,2554.061,2718.656,4661.01,3443.479,3799.084,2784.734,2701.576,2129.585,0,0,0,0,0,0,0,0,0,0
2010/1/20,3420.296,2686.841,2549.841,2720.505,4632.582,3431.05,3825.629,2767.01,2667.143,2120.498,0,0,0,0,0,0,0,0,0,0
2010/1/21,3295.921,2587.099,2485.197,2636.959,4480.291,3325.763,3708.095,2602.809,2527.851,2078.976,0,0,0,0,0,0,0,0,0,0
2010/1/22,3239.774,2555.272,2486.646,2652.679,4488.988,3334.027,3778.06,2597.636,2552.84,2091.379,0,0,0,0,0,0,0,0,0,0
2010/1/25,3167.997,2476.312,2443.763,2601.928,4348.61,3278.816,3821.024,2523.868,2514.909,2055.927,0,0,0,0,0,0,0,0,0,0
2010/1/26,3145.29,2453.876,2404.856,2536.774,4335.514,3250.506,3766.393,2506.097,2439.092,2035.96,0,0,0,0,0,0,0,0,0,0
2010/1/27,3028.784,2368.312,2325.771,2453.244,4202.105,3168.258,3713.912,2426.71,2400.311,1970.198,0,0,0,0,0,0,0,0,0,0
2010/1/28,3020.226,2332.614,2307.867,2438.84,4190.193,3153.092,3612.12,2426.96,2423.848,1962.253,0,0,0,0,0,0,0,0,0,0
2010/1/29,3033.086,2340.692,2332.425,2475.42,4285.743,3217.787,3567.35,2490.167,2452.1,1970.697,0,0,0,0,0,0,0,0,0,0
2010/2/1,3013.193,2338.576,2328.314,2487.198,4325.84,3275.819,3555.007,2509.448,2457.172,1966.32,0,0,0,0,0,0,0,0,0,0
2010/2/2,2909.587,2270.268,2279.203,2458.866,4316.941,3308.677,3516.799,2440.934,2363.383,1933.52,0,0,0,0,0,0,0,0,0,0
2010/2/3,2913.212,2292.992,2263.588,2442.56,4250.173,3254.752,3524.466,2423.872,2344.431,1921.345,0,0,0,0,0,0,0,0,0,0
2010/2/4,3058.049,2356.738,2304.093,2472.203,4245.147,3214.591,3644.525,2430.156,2356.974,1965.377,0,0,0,0,0,0,0,0,0,0
2010/2/5,3009.7,2331.941,2310.058,2493.348,4286.4,3224.336,3622.708,2458.959,2345.271,1979.994,0,0,0,0,0,0,0,0,0,0
2010/2/8,2918.922,2264.205,2272.085,2448.843,4243.61,3169.201,3553.763,2423.751,2285.27,1955.637,0,0,0,0,0,0,0,0,0,0
2010/2/9,2930.549,2267.392,2277.823,2454.41,4230.789,3153.831,3537.869,2395.846,2249.282,1952.943,0,0,0,0,0,0,0,0,0,0
2010/2/10,2948.844,2300.005,2293.953,2467.117,4213.23,3145.688,3566.0,2393.047,2250.444,1964.801,0,0,0,0,0,0,0,0,0,0
2010/2/11,2986.295,2329.774,2321.366,2498.734,4246.841,3188.516,3620.497,2428.067,2285.868,1971.291,0,0,0,0,0,0,0,0,0,0
2010/2/12,2988.481,2360.296,2321.032,2495.678,4238.208,3207.515,3618.006,2413.526,2307.545,1966.169,0,0,0,0,0,0,0,0,0,0
2010/2/22,3036.125,2397.68,2326.739,2539.613,4279.462,3239.215,3651.357,2453.423,2346.85,1982.127,0,0,0,0,0,0,0,0,0,0
2010/2/23,3009.314,2384.802,2336.089,2524.686,4285.035,3236.573,3622.172,2438.495,2311.598,1980.045,0,0,0,0,0,0,0,0,0,0
2010/2/24,2955.154,2366.449,2328.739,2555.449,4308.747,3279.601,3537.39,2490.436,2323.594,1988.836,0,0,0,0,0,0,0,0,0,0
2010/2/25,2994.152,2410.56,2367.092,2598.089,4375.679,3380.287,3566.417,2544.295,2365.647,2033.394,0,0,0,0,0,0,0,0,0,0
2010/2/26,3037.232,2432.041,2389.154,2638.553,4432.256,3387.728,3636.025,2567.046,2386.847,2051.297,0,0,0,0,0,0,0,0,0,0
2010/3/1,3012.639,2407.878,2378.33,2638.661,4414.943,3421.929,3627.343,2576.543,2405.638,2045.309,0,0,0,0,0,0,0,0,0,0
2010/3/2,3052.801,2457.757,2400.105,2648.159,4452.107,3453.404,3692.198,2611.304,2416.258,2067.781,0,0,0,0,0,0,0,0,0,0
2010/3/3,3014.395,2427.814,2395.693,2629.722,4458.554,3433.679,3689.401,2624.628,2414.866,2059.459,0,0,0,0,0,0,0,0,0,0
2010/3/4,3040.3,2454.831,2423.662,2673.434,4539.84,3462.191,3697.982,2682.258,2425.714,2092.519,0,0,0,0,0,0,0,0,0,0
2010/3/5,2970.485,2381.083,2358.945,2596.775,4385.865,3356.841,3612.171,2564.376,2337.411,2031.113,0,0,0,0,0,0,0,0,0,0
2010/3/8,2965.665,2393.776,2372.337,2614.456,4380.986,3360.842,3624.524,2579.515,2325.944,2031.463,0,0,0,0,0,0,0,0,0,0
2010/3/9,2991.127,2419.296,2387.1,2645.985,4390.054,3380.705,3660.211,2606.573,2329.813,2040.88,0,0,0,0,0,0,0,0,0,0
2010/3/10,3031.697,2422.391,2383.365,2645.293,4391.882,3372.394,3705.08,2595.219,2336.614,2043.226,0,0,0,0,0,0,0,0,0,0
2010/3/11,3003.396,2428.285,2351.445,2600.404,4332.241,3332.558,3687.367,2561.86,2321.361,2025.149,0,0,0,0,0,0,0,0,0,0
2010/3/12,3008.709,2413.094,2346.352,2564.077,4299.406,3298.754,3708.256,2537.39,2315.519,2017.573,0,0,0,0,0,0,0,0,0,0
2010/3/15,2970.607,2376.189,2311.835,2528.477,4248.484,3254.051,3667.484,2497.476,2284.114,1988.412,0,0,0,0,0,0,0,0,0,0
2010/3/16,2913.117,2325.328,2283.732,2505.286,4196.74,3251.501,3614.638,2470.149,2260.028,1972.358,0,0,0,0,0,0,0,0,0,0
2010/3/17,2908.773,2339.755,2299.842,2517.908,4206.027,3259.795,3660.676,2493.779,2254.135,1982.279,0,0,0,0,0,0,0,0,0,0
2010/3/18,2964.663,2391.964,2350.3,2572.411,4299.971,3338.136,3741.145,2600.062,2314.321,2017.402,0,0,0,0,0,0,0,0,0,0
2010/3/19,2974.835,2384.869,2342.566,2576.216,4294.543,3325.498,3722.104,2650.224,2307.356,2014.726,0,0,0,0,0,0,0,0,0,0
2010/3/22,3005.594,2429.979,2362.077,2590.49,4309.368,3333.863,3737.437,2679.348,2314.491,2030.033,0,0,0,0,0,0,0,0,0,0
2010/3/23,3019.739,2422.418,2376.244,2615.094,4315.938,3334.251,3751.147,2723.351,2326.9,2038.396,0,0,0,0,0,0,0,0,0,0
2010/3/24,3015.3,2401.66,2355.584,2581.465,4319.515,3313.662,3706.241,2699.038,2299.9,2026.874,0,0,0,0,0,0,0,0,0,0
2010/3/25,3002.124,2391.658,2363.482,2585.623,4348.715,3321.799,3711.322,2703.868,2300.902,2032.634,0,0,0,0,0,0,0,0,0,0
2010/3/26,2960.557,2365.696,2329.024,2550.537,4263.779,3296.886,3656.155,2677.12,2263.2,1991.332,0,0,0,0,0,0,0,0,0,0
2010/3/29,3002.831,2392.852,2360.009,2596.99,4323.851,3316.805,3722.363,2726.89,2271.615,2021.999,0,0,0,0,0,0,0,0,0,0
2010/3/30,3097.141,2444.754,2405.117,2624.979,4376.417,3345.975,3857.793,2724.608,2294.737,2046.089,0,0,0,0,0,0,0,0,0,0
2010/3/31,3111.05,2449.749,2400.026,2641.74,4372.743,3342.717,3872.135,2750.365,2300.695,2046.546,0,0,0,0,0,0,0,0,0,0
2010/4/1,3064.592,2427.829,2392.62,2633.048,4348.358,3345.187,3845.23,2776.393,2304.176,2061.801,0,0,0,0,0,0,0,0,0,0
2010/4/2,3103.412,2469.899,2425.489,2671.143,4401.772,3393.938,3887.547,2817.104,2321.928,2088.178,0,0,0,0,0,0,0,0,0,0
2010/4/6,3156.145,2501.367,2436.475,2684.444,4369.263,3409.056,3882.742,2827.19,2313.707,2085.941,0,0,0,0,0,0,0,0,0,0
2010/4/7,3186.017,2507.225,2434.841,2678.991,4376.951,3429.077,3878.146,2805.217,2308.693,2081.103,0,0,0,0,0,0,0,0,0,0
2010/4/8,3162.434,2501.276,2426.189,2675.027,4382.095,3456.771,3843.109,2814.098,2310.096,2078.125,0,0,0,0,0,0,0,0,0,0
2010/4/9,3084.837,2476.706,2419.384,2670.689,4366.141,3518.175,3774.5,2838.693,2290.177,2065.618,0,0,0,0,0,0,0,0,0,0
2010/4/12,3118.386,2500.285,2438.958,2704.779,4435.04,3567.17,3807.912,2909.922,2337.568,2083.469,0,0,0,0,0,0,0,0,0,0
2010/4/13,3081.126,2502.025,2447.054,2712.849,4490.885,3662.958,3729.312,2983.518,2366.283,2094.796,0,0,0,0,0,0,0,0,0,0
2010/4/14,3134.77,2507.993,2455.727,2701.448,4481.066,3665.319,3828.295,2901.649,2363.102,2090.403,0,0,0,0,0,0,0,0,0,0
2010/4/15,3141.929,2544.452,2462.972,2715.575,4562.463,3729.638,3818.642,2931.699,2352.713,2099.864,0,0,0,0,0,0,0,0,0,0
2010/4/16,3181.424,2536.852,2448.594,2684.017,4551.593,3665.921,3818.956,2903.994,2326.515,2087.99,0,0,0,0,0,0,0,0,0,0
2010/4/19,3117.074,2508.851,2430.703,2674.627,4527.581,3656.633,3748.35,2934.709,2310.233,2076.219,0,0,0,0,0,0,0,0,0,0
2010/4/20,2932.324,2377.445,2306.627,2551.473,4377.628,3617.707,3535.477,2825.441,2200.91,2000.824,0,0,0,0,0,0,0,0,0,0
2010/4/21,2918.493,2394.114,2311.448,2564.533,4452.665,3784.797,3514.087,2946.932,2194.889,2009.019,0,0,0,0,0,0,0,0,0,0
2010/4/22,2991.908,2430.964,2358.082,2641.653,4572.39,3883.959,3561.645,3034.837,2258.375,2071.31,0,0,0,0,0,0,0,0,0,0
2010/4/23,2964.259,2423.458,2331.644,2644.161,4591.704,3907.912,3475.713,3060.073,2225.6,2073.91,0,0,0,0,0,0,0,0,0,0
2010/4/26,2980.704,2399.552,2330.842,2611.885,4569.736,3871.268,3473.116,2998.628,2171.387,2051.424,0,0,0,0,0,0,0,0,0,0
2010/4/27,2968.007,2380.048,2328.785,2630.809,4526.702,3891.224,3436.99,3018.615,2202.206,2049.01,0,0,0,0,0,0,0,0,0,0
2010/4/28,2905.425,2309.0,2271.64,2576.215,4387.225,3847.419,3380.602,2960.896,2216.024,2020.933,0,0,0,0,0,0,0,0,0,0
2010/4/29,2895.672,2310.848,2250.284,2540.56,4366.477,3857.785,3375.972,2954.176,2174.908,2001.276,0,0,0,0,0,0,0,0,0,0
2010/4/30,2842.526,2263.941,2216.002,2466.543,4256.874,3709.735,3390.453,2817.179,2137.987,1959.179,0,0,0,0,0,0,0,0,0,0
2010/5/4,2878.917,2260.451,2207.499,2395.734,4161.421,3638.456,3449.79,2728.578,2125.236,1953.54,0,0,0,0,0,0,0,0,0,0
2010/5/5,2859.617,2247.293,2186.421,2365.717,4189.406,3747.879,3352.834,2697.434,2123.305,1934.264,0,0,0,0,0,0,0,0,0,0
2010/5/6,2848.611,2250.196,2219.059,2403.092,4330.463,3864.039,3354.693,2780.761,2128.727,1950.469,0,0,0,0,0,0,0,0,0,0
2010/5/7,2662.628,2168.74,2128.379,2305.019,4237.998,3796.369,3173.003,2719.69,2033.982,1890.404,0,0,0,0,0,0,0,0,0,0
2010/5/10,2550.639,2124.092,2067.287,2258.941,4262.836,3729.586,3141.509,2657.839,1972.156,1845.647,0,0,0,0,0,0,0,0,0,0
2010/5/11,2590.06,2124.715,2059.506,2250.759,4193.535,3611.757,3205.165,2564.583,1981.196,1852.835,0,0,0,0,0,0,0,0,0,0
2010/5/12,2552.41,2116.344,2014.13,2194.101,4081.309,3500.387,3122.068,2496.693,1950.359,1811.07,0,0,0,0,0,0,0,0,0,0
2010/5/13,2556.329,2094.616,2010.755,2164.548,3958.756,3412.763,3202.743,2436.998,1914.805,1799.15,0,0,0,0,0,0,0,0,0,0
2010/5/14,2627.041,2146.578,2060.485,2237.484,4052.616,3583.365,3266.702,2493.258,1975.764,1825.46,0,0,0,0,0,0,0,0,0,0
2010/5/17,2606.203,2139.941,2047.185,2229.013,4081.439,3670.11,3222.336,2555.182,1969.101,1837.829,0,0,0,0,0,0,0,0,0,0
2010/5/18,2451.739,2033.362,1922.147,2082.169,3864.249,3527.859,3071.227,2380.635,1854.138,1749.537,0,0,0,0,0,0,0,0,0,0
2010/5/19,2511.144,2048.847,1956.146,2103.479,3893.866,3515.281,3162.113,2411.351,1854.456,1761.228,0,0,0,0,0,0,0,0,0,0
2010/5/20,2517.311,2048.891,1954.822,2108.67,3905.509,3510.095,3133.047,2424.77,1844.726,1758.743,0,0,0,0,0,0,0,0,0,0
2010/5/21,2493.629,2018.386,1926.366,2079.486,3813.742,3424.943,3079.809,2374.153,1805.367,1734.952,0,0,0,0,0,0,0,0,0,0
2010/5/24,2513.978,2047.847,1957.129,2118.761,3873.672,3447.773,3117.201,2440.679,1810.622,1739.879,0,0,0,0,0,0,0,0,0,0
2010/5/25,2623.043,2123.936,2035.901,2209.361,4040.073,3588.137,3223.013,2539.698,1876.585,1794.428,0,0,0,0,0,0,0,0,0,0
2010/5/26,2548.943,2102.584,1995.73,2194.081,3983.425,3619.904,3136.11,2520.499,1834.361,1765.117,0,0,0,0,0,0,0,0,0,0
2010/5/27,2541.849,2101.35,2009.623,2192.322,3974.133,3594.975,3134.314,2538.915,1841.443,1770.124,0,0,0,0,0,0,0,0,0,0
2010/5/28,2592.042,2155.907,2051.074,2223.836,4045.921,3662.894,3163.652,2599.118,1872.558,1794.417,0,0,0,0,0,0,0,0,0,0
2010/5/31,2590.975,2147.823,2042.083,2218.304,4071.74,3742.055,3141.702,2589.714,1915.135,1787.522,0,0,0,0,0,0,0,0,0,0
2010/6/1,2513.563,2069.462,1981.795,2157.3,3981.441,3687.594,3065.192,2470.642,1847.159,1742.985,0,0,0,0,0,0,0,0,0,0
2010/6/2,2475.869,2059.522,1958.185,2123.967,3919.999,3601.528,3039.023,2416.566,1803.863,1725.822,0,0,0,0,0,0,0,0,0,0
2010/6/3,2499.067,2059.781,1978.166,2163.857,3925.615,3608.002,3028.687,2484.621,1820.606,1733.48,0,0,0,0,0,0,0,0,0,0
2010/6/4,2466.825,2043.801,1956.082,2149.796,3929.956,3607.67,3008.198,2476.749,1819.425,1712.826,0,0,0,0,0,0,0,0,0,0
2010/6/7,2472.657,2035.593,1957.691,2160.623,4003.472,3631.15,3006.715,2527.893,1834.792,1718.891,0,0,0,0,0,0,0,0,0,0
2010/6/8,2406.774,1996.168,1940.472,2138.036,4018.512,3659.982,2926.001,2574.331,1818.343,1691.661,0,0,0,0,0,0,0,0,0,0
2010/6/9,2399.447,2009.053,1958.371,2163.972,4036.476,3684.576,2901.044,2602.735,1847.185,1696.993,0,0,0,0,0,0,0,0,0,0
2010/6/10,2467.921,2062.467,2002.023,2216.094,4110.382,3750.168,3028.024,2636.921,1883.414,1727.594,0,0,0,0,0,0,0,0,0,0
2010/6/11,2432.946,2041.347,1993.275,2225.949,4113.505,3741.965,2959.243,2639.318,1894.948,1725.081,0,0,0,0,0,0,0,0,0,0
2010/6/17,2461.038,2056.458,1999.049,2224.247,4099.453,3668.163,2977.311,2599.282,1908.383,1723.667,0,0,0,0,0,0,0,0,0,0
2010/6/18,2444.069,2043.195,1986.098,2203.144,4018.95,3458.849,2984.264,2564.505,1904.805,1722.712,0,0,0,0,0,0,0,0,0,0
2010/6/21,2408.158,1991.854,1955.213,2121.323,3857.862,3263.202,2982.459,2443.834,1865.922,1685.801,0,0,0,0,0,0,0,0,0,0
2010/6/22,2482.811,2047.37,2004.662,2174.766,3944.338,3269.615,3097.329,2521.866,1951.16,1724.735,0,0,0,0,0,0,0,0,0,0
